velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,car2,49,0,1,2,0,6.638553700866065,99.79676476943267,48.82089839194779,41.15845584858937,0.15695005204210288
3,car2,87,0,0,1,0,3.964279898536434,4.774951074859256,48.82089845192753,23.507926448919473,0.5184864024559683
3,car2,64,0,0,1,1,5.129395381200267,-7.435297806428809,48.82089843193428,24.037249704646566,0.5076442573428035
3,car2,87,0,0,1,0,5.093458029414531,-6.0733725109461325,48.82089843193428,54.615384463042886,0
3,car2,33,0,1,4,0,10.520993355207963,64.16040275889164,48.82089843193428,56.762462621203525,0
3,car2,70,0,0,1,0,12.763885290799877,-15.647165786814918,48.82089839194779,41.901533157497,0.1417295761110375
3,car2,67,0,0,1,0,4.9059956994960485,0.38354242005073413,48.82089843193428,18.70311904997367,0.6169034235195525
3,car2,60,0,0,1,0,10.608944565883128,-15.352911313391743,48.82089845192753,36.84164478659831,0.24537142996507602
3,car2,33,0,1,2,0,5.2551043504981525,89.48743202273684,48.82089839194779,35.809715260102394,0.26650847404298034
3,car2,0,0,0,0,0,1.864418023316378,19.436745405858158,48.82089845192753,24.507690493766564,0.49800820405018664
3,car2,40,0,1,2,0,7.7995577081560565,101.14425443123207,48.82089843193428,44.14427611885584,0.09579140211027763
3,car2,58,0,0,1,0,18.46013965392207,-30.300190315136337,48.82089839194779,61.1338321121535,0
3,car2,92,0,0,1,0,2.2588911419382263,-7.540622563604554,48.82089843193428,32.55661051354604,0.33314192161096307
3,car2,0,0,0,0,0,1.2946115537901153,27.292307457629015,48.82089845192753,14.075181612978637,0.7116976118979448
