road_id,section_id,lane_id,start_x,start_y,start_z,end_x,end_y,end_z,lane_type,lane_width
589,0,-1,97.43084716796875,-202.05795288085938,0.0,71.70896911621094,-202.704345703125,0.0,Driving,3.5
1829,0,-1,-149.002685546875,-10.68737506866455,0.0,-149.0121307373047,7.432622909545898,0.0,Driving,3.5
139,0,-1,-18.915319442749023,134.39743041992188,0.0,21.243101119995117,134.28924560546875,0.0,Driving,3.5
123,0,1,2.1005284786224365,149.1136016845703,0.0,-18.994531631469727,130.89830017089844,0.0,Driving,3.5
110,0,-1,-18.915319442749023,134.39743041992188,0.0,1.9053921699523926,118.27423095703125,0.0,Driving,3.5
104,0,-1,-9.594377517700195,118.34699249267578,0.0,-18.994531631469727,130.89830017089844,0.0,Driving,3.5
101,0,2,-20.3823299407959,204.0819549560547,0.0,17.12755012512207,203.9883575439453,0.0,Driving,3.5
101,0,3,-20.373598098754883,207.58193969726562,0.0,17.13628387451172,207.48834228515625,0.0,Driving,3.5
1786,0,-5,-0.35914239287376404,23.825305938720703,0.0,15.34783935546875,17.37850570678711,0.0,Driving,3.5
1786,0,-4,-0.3808593153953552,20.325374603271484,0.0,12.904475212097168,14.872516632080078,0.0,Driving,3.5
434,0,1,84.77802276611328,-122.00552368164062,8.0,85.67339324951172,-147.33970642089844,7.656403064727783,Driving,3.5
800,0,1,-99.63633728027344,-136.9060516357422,0.18946398794651031,-77.97489929199219,-150.89390563964844,0.0,Driving,3.5
90,0,-1,17.100923538208008,193.48837280273438,0.0,5.800972938537598,180.78082275390625,0.0,Driving,3.5
89,0,-1,17.109373092651367,196.98837280273438,0.0,2.3010435104370117,180.80296325683594,0.0,Driving,3.5
255,0,1,-61.08374786376953,131.85110473632812,0.0,-74.03668975830078,120.36195373535156,0.06858325749635696,Driving,3.5
1266,0,-1,19.21137046813965,-137.86077880859375,0.09647288173437119,-0.9215397834777832,-123.99430847167969,0.0,Driving,3.5
88,0,-1,-5.698796272277832,180.85360717773438,0.0,-20.39979362487793,197.08197021484375,0.0,Driving,3.5
81,0,-2,91.4609603881836,54.534820556640625,0.0,91.07893371582031,54.27231979370117,0.0,Driving,3.5
83,0,-1,-9.198726654052734,180.87574768066406,0.0,-20.408527374267578,193.5819854736328,0.0,Driving,3.5
76,0,-1,21.243101119995117,134.28924560546875,0.0,170.67645263671875,89.01881408691406,0.21604417264461517,Driving,3.5
76,0,1,167.17645263671875,89.01947021484375,0.21604417264461517,21.19318199157715,130.78961181640625,0.0,Driving,3.5
76,0,1,167.17645263671875,89.01947021484375,0.21604417264461517,21.19318199157715,130.78961181640625,0.0,Driving,3.5
76,0,1,167.17645263671875,89.01947021484375,0.21604417264461517,21.19318199157715,130.78961181640625,0.0,Driving,3.5
246,0,-1,-88.03663635253906,120.400146484375,0.06858325749635696,-98.20423889160156,132.69140625,0.0,Driving,3.5
1257,0,-1,9.575264930725098,-123.73529815673828,0.0,19.136404037475586,-134.361572265625,0.09647288173437119,Driving,3.5
79,0,-1,170.6755828857422,84.39881134033203,0.18680691719055176,170.6753692626953,83.28881072998047,0.17978237569332123,Driving,3.5
